"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rnf146",6.54458394685204e-68,0.48106214136311,0.125,0.253,1.36055355671107e-63
"Mrpl27",7.75595735034506e-68,0.595113955686244,0.184,0.351,1.61238597356324e-63
"Cdc123",1.09356423852368e-67,0.616058836367089,0.143,0.284,2.27341069546688e-63
"Pts",1.30924515387991e-67,0.662704932266158,0.135,0.27,2.72178975040094e-63
"Ccdc28b",3.29298605645886e-67,0.441325967354116,0.147,0.287,6.84578871277233e-63
"Pdhb",3.81153153076428e-67,0.569308258931858,0.159,0.309,7.92379289930586e-63
"Txndc15",1.00650957421461e-66,0.56720474715106,0.274,0.505,2.09243275383475e-62
"Tmem179b",1.55586847379988e-66,0.392856674129449,0.13,0.258,3.23449497018257e-62
"Smc6",1.72268244090493e-66,0.385161088210933,0.173,0.328,3.58128452639726e-62
"Cnot4",2.19832130258788e-66,0.430947446220461,0.157,0.302,4.57009015594994e-62
"Gpcpd1",2.20606728624098e-66,-0.383269761675149,0.146,0.271,4.58619328136637e-62
"Wdr83os",2.24278199116325e-66,0.591182725458565,0.189,0.358,4.66251948142927e-62
"Alg5",2.36425757718778e-66,0.563116812224904,0.149,0.292,4.91505507721567e-62
"Gdi2",4.03807250553483e-66,0.33054762955801,0.354,0.628,8.39474893175636e-62
"Hax1",4.76609731439481e-66,0.473677965123905,0.135,0.267,9.90823970689537e-62
"Anapc11",6.81955425240798e-66,0.344066843523773,0.304,0.548,1.41771713353309e-61
"Pnkd",7.81625962314648e-66,0.51529504242735,0.287,0.522,1.62492221305592e-61
"Cacybp",9.41459565676191e-66,0.409609237687877,0.278,0.506,1.95720029108423e-61
"S1pr1",1.01727245718697e-65,-0.368913944607492,0.179,0.311,2.114807711246e-61
"Ran",1.21746228723892e-65,0.409087958123932,0.364,0.648,2.530982348941e-61
"Sc5d",1.22309768042426e-65,0.489135222002493,0.139,0.275,2.54269776783399e-61
"Mafb",1.34117020797162e-65,-1.20568375453479,0.153,0.263,2.7881587453522e-61
"Eef1e1",1.40084019383111e-65,0.558315051659938,0.135,0.267,2.91220667895549e-61
"Mtx2",2.61947497221835e-65,0.455519034349394,0.15,0.291,5.44562651974473e-61
"Rer1",3.1282279716412e-65,0.465326914745349,0.322,0.588,6.5032731302449e-61
"Ube2k",3.42457981158022e-65,0.481600219593886,0.218,0.404,7.11935897029412e-61
"Dynll1",4.27738856745704e-65,0.822776586993178,0.682,0.833,8.89226309288643e-61
"Uqcc2",4.47501104197942e-65,0.557928989237183,0.306,0.556,9.30310045517102e-61
"Emc7",6.23208724353735e-65,0.287180107363892,0.386,0.682,1.29558861705898e-60
"Calm3",7.21093980313352e-65,0.350426754178072,0.369,0.644,1.49908227567343e-60
"Glrx3",8.63381426017595e-65,0.569378230613225,0.251,0.463,1.79488364654798e-60
"Ssbp1",1.6587149704841e-64,0.569807551124525,0.175,0.333,3.44830255213941e-60
"Tmem33",2.53741552036076e-64,0.454331403279418,0.296,0.539,5.27503312527799e-60
"Rps19",2.95343407886221e-64,0.728831183458547,0.771,0.93,6.13989410654666e-60
"Omg",4.30081772677448e-64,0.527603735694479,0.152,0.297,8.94096997219146e-60
"Srsf7",4.32786654668119e-64,0.326096493922348,0.338,0.6,8.99720176389552e-60
"Nsmce1",5.9112116663681e-64,0.596567410813776,0.148,0.287,1.22888179332127e-59
