"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Bhlhe41",3.09243503077064e-19,0.132374936275392,0.081,0.219,6.42886318546907e-15
"Ube2l3",3.0941308355206e-19,0.202811307332336,0.143,0.33,6.43238859396377e-15
"Srrt",3.1063149726237e-19,-0.504956458446587,0.036,0.128,6.45771819658741e-15
"Bcl7a",3.18854899559056e-19,-0.630425599416375,0.024,0.101,6.62867450693321e-15
"Ankhd1",3.22054965921961e-19,-0.720227186701119,0.027,0.108,6.69520068655165e-15
"Lgalsl",3.25635609504503e-19,-0.332157711945845,0.044,0.143,6.76963868598912e-15
"Dgcr2",3.26975508452998e-19,-0.342915021710122,0.028,0.11,6.79749384522938e-15
"Copb2",3.29036529674832e-19,-0.153072833344121,0.058,0.171,6.84034041541007e-15
"Lrrfip2",3.29163900899485e-19,-0.65368008350677,0.026,0.105,6.84298833579939e-15
"Wdr48",3.34333273487979e-19,-1.17208591998397,0.015,0.079,6.95045442254159e-15
"Spag1",3.4069172496267e-19,-0.785784051970439,0.011,0.066,7.08264027024894e-15
"Zc3h12b",3.43170772519777e-19,-3.76223932457869,0.001,0.028,7.13417718991364e-15
"Tlr1",3.68058867975598e-19,-3.1765436826376,0.001,0.03,7.65157580634471e-15
"Anapc1",3.71183302739146e-19,-0.269213374568109,0.025,0.103,7.7165296806441e-15
"Mus81",3.75546451152964e-19,-0.462388342515672,0.025,0.103,7.80723517301898e-15
