"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1110019D14Rik",0.00154940553470676,0.252909224358272,0.03,0.051,1
"Lsr",0.00156594752694981,2.318628541905,0.019,0.007,1
"Nprl3",0.00156748588165789,0.11216870001851,0.036,0.059,1
"Tmem60",0.00157128382486895,0.588278485372827,0.489,0.617,1
"Fgfbp3",0.00157294030474134,0.505875773035742,0.071,0.105,1
"Ubqln4",0.00157701882300642,0.437315222284973,0.037,0.06,1
"Etfdh",0.0015818253352595,0.453608096178489,0.086,0.124,1
"Cryzl1",0.00158315958100259,0.54421158370765,0.267,0.383,1
"Cradd",0.00159482417109904,0.736066094402694,0.07,0.104,1
"Gm5141",0.00160717024419002,0.654505638012283,0.021,0.039,1
"Scamp1",0.00162266023828098,0.483026725431986,0.199,0.278,1
"Fam89a",0.00162615880283057,-0.860956620690121,0.009,0.02,1
"Gnpnat1",0.00163435696171363,0.524772830234214,0.149,0.21,1
"Sdhd",0.00163572369610876,0.861019744593237,0.371,0.425,1
"A230072C01Rik",0.0016381120671529,1.80482061702031,0.048,0.029,1
"Gfap",0.00164097115801072,0.324966564394165,0.045,0.071,1
"Pcyox1l",0.00165052940588893,0.435706820125975,0.16,0.221,1
"Fam71e1",0.00165533614963852,0.115818039729954,0.009,0.022,1
"Gnas",0.00165599267235749,0.112810731170045,0.804,0.966,1
"1110046J04Rik",0.00165632472909085,1.69346413419889,0.037,0.02,1
"Erp44",0.00165811671144507,0.511232490144821,0.261,0.373,1
"Bbs4",0.00167039622547037,0.477147078316089,0.05,0.077,1
"Zic2",0.00167180101813618,3.48644274237292,0.014,0.004,1
"Higd2a",0.00167409988944485,0.449492371189487,0.637,0.815,1
"Igfbp3",0.00168722750697339,0.402430456015049,0.003,0.011,1
"Nup93",0.00169337236762206,0.843092167991444,0.024,0.042,1
"Resp18",0.00169428766998215,0.648849647772501,0.003,0.011,1
"Fancg",0.00172737414488264,1.81461144152006,0.039,0.022,1
"Chac2",0.00174146481429739,0.720065319531716,0.14,0.199,1
"Afmid",0.00175488843282338,-1.41578121322134,0.004,0.012,1
"Elk3",0.00176730052947159,2.11065408645079,0.021,0.009,1
"Ctla2a",0.00178084915729783,1.09100290045417,0.046,0.027,1
"Id2",0.00178403905297579,1.60190732725895,0.129,0.103,1
"Mthfr",0.00178441438994988,-0.926957374331689,0.004,0.012,1
"Fam83d",0.00180159463032907,0.125867514216392,0.067,0.098,1
"Cpxm2",0.00180595508161404,-0.729777153017941,0.004,0.012,1
"Cbx2",0.00180836318619952,-0.32385184710038,0.004,0.012,1
"Ppp1r16a",0.00181908382722066,0.350846214261597,0.114,0.161,1
"Mkrn3",0.00183673369374703,0.549342794793257,0.047,0.073,1
"Fndc4",0.00184672757646516,0.6119971949582,0.039,0.063,1
"Cep19",0.00185024626943274,0.678179320581007,0.053,0.081,1
"Hic2",0.00185333658914561,-0.121405883247914,0.008,0.019,1
"Arpc1b",0.00185732965454551,0.392245563769175,0.615,0.742,1
"E130114P18Rik",0.00185838785691417,2.21166247990804,0.051,0.031,1
"Mfsd14a",0.00186789715849048,0.504303730238534,0.52,0.653,1
"Gdpd2",0.00187236633930422,-0.332264865270965,0.007,0.018,1
"Lingo1",0.00187306699211449,-0.535304900917677,0.004,0.012,1
"Tmem14c",0.00187632385991237,0.222505121907775,0.437,0.613,1
"Magi3",0.00188632045918168,-0.824818715676161,0.004,0.012,1
"Atox1",0.00189040233291196,0.50989162429625,0.634,0.811,1
"Lpcat4",0.00189290961671475,1.434680613483,0.062,0.041,1
"Sp110",0.00189613222633461,-0.411495796466945,0.007,0.018,1
"Praf2",0.00190094278588104,0.425996148220759,0.281,0.399,1
"Unc79",0.00190819387329567,-0.170985145595219,0.004,0.012,1
"Fam114a1",0.00190941586603255,0.865260260421112,0.004,0.012,1
"Katna1",0.00191625980857576,0.439702692941177,0.091,0.13,1
