"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Erg28",3.7097135917838e-246,-11.5782853916264,0,0.194,7.71212358595935e-242
"Lnpep",1.18775931800008e-245,-4.05240205247133,0.007,0.236,2.46923284619036e-241
"Alkbh1",2.11155437930781e-245,-3.17828789853467,0.016,0.28,4.389710399143e-241
"Mtln",6.34295562291807e-245,-11.660588515083,0,0.193,1.31863704444844e-240
"Slc29a3",1.64346706239701e-244,-1.6307829132295,0.119,0.605,3.41660367601714e-240
"Ptpa",1.0836245712885e-243,-11.5755317804153,0,0.192,2.25274712125167e-239
"Hnrnpd",1.83383319453173e-242,-2.23032540113671,0.046,0.394,3.81235582811201e-238
"Tmem245",2.37957376475115e-242,-4.64464774523445,0.004,0.215,4.94689589954116e-238
"Zfp36",2.47947238674233e-242,-1.98349161203871,0.33,0.822,5.15457514479863e-238
"Inpp5d",2.72671357197819e-241,-1.45229786659747,0.152,0.683,5.66856484478545e-237
"Ppp4r3a",3.15473321669176e-241,-11.728425051679,0,0.19,6.5583748841805e-237
"Numb",1.3490640464685e-239,-1.61288166495633,0.111,0.58,2.80456924620337e-235
"Camk2d",6.85434684064484e-239,-1.86647904719744,0.076,0.482,1.42495016470166e-234
"Slfn8",9.55769517129042e-239,-2.68051887291916,0.021,0.299,1.98694924915957e-234
"Ppp2ca",1.22601965192578e-238,-1.77702468501988,0.07,0.468,2.54877225438849e-234
"Slamf8",2.89552682099058e-237,-2.5028499055493,0.028,0.327,6.01951070815733e-233
"Abraxas2",4.49589392752444e-235,-11.6244263197628,0,0.185,9.34651388593056e-231
"Ndufaf8",4.49589507119142e-235,-11.6241181795286,0,0.185,9.34651626349985e-231
"Brd1",4.95202865254435e-235,-2.81092366808294,0.02,0.292,1.02947723657745e-230
"Camk2n1",3.3705414887828e-234,-1.7240487899931,0.101,0.545,7.00701870103055e-230
"Babam2",7.62954459982521e-234,-11.5491336457498,0,0.184,1.58610602685766e-229
"Mef2a",1.79890131872146e-233,-1.52587454302207,0.217,0.782,3.73973595149004e-229
"Tnfrsf13b",1.83340380197194e-232,-2.84882949043946,0.015,0.267,3.81146316391947e-228
"Sdc3",1.45775245329032e-231,-3.02573364052269,0.018,0.277,3.03052157514525e-227
"Ccnq",2.19167683323612e-231,-11.5190179111488,0,0.182,4.55627696861457e-227
"Isg20",3.68352389844933e-230,-3.60164711149111,0.014,0.257,7.65767783248631e-226
"Tut4",3.70998727153153e-230,-11.5378985912053,0,0.181,7.71269253878689e-226
"Cgas",3.70998727153153e-230,-11.6451994399483,0,0.181,7.71269253878689e-226
"Rpl28",1.02066561854995e-229,-1.41836850199681,0.427,0.941,2.12186175440349e-225
"Frmd4b",1.05126802744396e-229,-1.76769352957071,0.078,0.482,2.18548110225326e-225
"Basp1",1.80535490819615e-228,-1.40409625383517,0.383,0.925,3.75315231864897e-224
"Phf11d",2.71729120624668e-227,-2.83358297320997,0.023,0.298,5.64897668866623e-223
"Rps24",5.1526515026483e-227,-1.23600641166858,0.643,0.991,1.07118472088556e-222
"Ube2j2",6.44771782285966e-227,-8.28404236021261,0,0.181,1.34041605819429e-222
"Lrrc3",6.9133186177282e-227,-2.07833945166211,0.039,0.356,1.43720980743951e-222
"Plpbp",1.79056348213623e-226,-11.575477892643,0,0.179,3.72240242301301e-222
"Snhg12",3.06767188595018e-226,-2.42912399835975,0.028,0.316,6.37738308370183e-222
"Mgat4a",3.47314825262088e-225,-1.701269087787,0.073,0.462,7.22032790237354e-221
"Ranbp2",4.58705483008916e-224,-3.1341057327074,0.017,0.266,9.53602828627235e-220
"Pabpn1",7.08345673389708e-223,-1.92121823331011,0.065,0.433,1.47257982040986e-218
"Scamp3",8.0750783817485e-223,-5.76518503541477,0.001,0.183,1.6787280447817e-218
"Tasor",8.57738893071529e-223,-11.6598658185526,0,0.176,1.7831533848064e-218
"Il10ra",5.0252599730346e-221,-1.47671671081229,0.103,0.545,1.04470129579416e-216
"Ccl12",1.80371719238892e-220,-2.4436801411761,0.233,0.698,3.74974767125733e-216
"Gm11808",2.42732612150923e-220,-11.4011757790531,0,0.174,5.04616827400555e-216
"Plp1",2.91241814912343e-220,2.38022213118345,0.775,0.5,6.0546260902127e-216
"Gtpbp2",8.3689771583584e-220,-3.1083842221741,0.015,0.255,1.73982666145113e-215
"Stx16",2.5769874548949e-219,-1.98718109043016,0.043,0.364,5.357299219981e-215
"Nectin2",4.07824825020087e-219,-11.4437852124712,0,0.173,8.47827028734259e-215
"Egr1",6.4266214761858e-218,-2.31338641315323,0.195,0.633,1.33603033868427e-213
"Gm49980",6.84634834415591e-218,-11.6466824675278,0,0.172,1.42328735726657e-213
"Il7r",7.98586339047332e-218,-2.12984875840782,0.042,0.359,1.6601811402455e-213
"Mobp",8.66232843279688e-218,-1.77635847169889,0.088,0.492,1.80081145789414e-213
"Ptbp3",1.87586851031048e-217,-1.67659238994091,0.076,0.464,3.89974304608445e-213
"Neurl1a",2.73894688155651e-217,-2.45181258818802,0.021,0.279,5.69399667206782e-213
"Gm17018",1.14837697990567e-216,-11.3873700867832,0,0.171,2.38736090352589e-212
"Bcl2a1d",3.31152452498199e-215,-2.74923392110478,0.017,0.262,6.88432833498506e-211
"Hnrnpul1",8.65972001377582e-215,-2.93369670731738,0.012,0.24,1.80026919366386e-210
"Stxbp3",3.22296381461245e-214,-11.4574092409004,0,0.169,6.70021947419783e-210
"Bcas1",3.57807414969043e-214,-5.27349506011145,0.003,0.189,7.43845834979144e-210
"Ncf1",1.48310599557995e-213,-1.47477350640572,0.122,0.577,3.08322905421115e-209
"Ski",1.52164767099768e-213,-1.54562682315469,0.087,0.493,3.16335334323707e-209
"Pds5a",4.55346946531823e-213,-3.79177042358822,0.006,0.204,9.46620767145007e-209
"AU020206",5.39264274984999e-213,-11.5182981596643,0,0.168,1.12107650126631e-208
"Gcn1",5.39264411431598e-213,-11.5851883834175,0,0.168,1.12107678492515e-208
"Kif5a",9.67709045673805e-213,-4.99732587869124,0.003,0.19,2.01177033505127e-208
"Cd53",1.51194497736909e-212,1.65824408584895,0.87,0.832,3.1431824134526e-208
"Crlf3",2.85814974331477e-212,-1.6122314978609,0.088,0.492,5.94180750137708e-208
"Stat2",6.09124457135667e-212,-3.66524547048948,0.008,0.215,1.26630883393934e-207
"Slc25a36",1.30086009085295e-211,-3.82265219024767,0.006,0.206,2.7043580428742e-207
"Runx1",3.37166282292646e-211,-1.89988709058168,0.083,0.468,7.00934984258182e-207
"Herc6",3.87988240889626e-211,-3.22811923305516,0.013,0.239,8.06588753985443e-207
"Lpcat1",1.4188880222747e-210,-5.57432299397744,0.001,0.174,2.94972630950687e-206
"Senp2",1.52650838225728e-209,-2.06582701477209,0.033,0.321,3.17345827587467e-205
"Trpm2",1.85318297690547e-209,-3.79362566744114,0.006,0.203,3.85258209068878e-205
"Znrd2",2.51353562054566e-209,-11.355794343777,0,0.165,5.22538920155238e-205
"Rab21",3.9307476678392e-209,-3.00908302303562,0.011,0.228,8.17163132667092e-205
"Pdgfb",6.04122440066856e-209,-2.34301418801135,0.037,0.33,1.25591014065499e-204
"Ifi209",4.19174883686005e-208,-11.5559223770203,0,0.164,8.71422665694836e-204
"Tgoln1",5.4661115416613e-208,-2.25069455792798,0.027,0.294,1.13634992839597e-203
"Marcks",6.23342958071081e-208,-1.03818361671667,0.715,0.985,1.29586767553397e-203
"Wnk1",9.25703365883448e-208,-1.42936057525123,0.149,0.629,1.9244447273351e-203
"Mafb",6.56902018330954e-207,-1.72132394045744,0.37,0.88,1.36563360590822e-202
"Cop1",6.98468434221045e-207,-11.3083316033437,0,0.163,1.45204602790213e-202
