"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Smim13",2.01872452879598e-20,-0.579486265577106,0.03,0.182,4.19672642291396e-16
"Zc3hav1",2.01960145348276e-20,-3.0462867924064,0.002,0.062,4.19854946164531e-16
"Ddx60",2.10410379769112e-20,-3.61635867816406,0.002,0.062,4.37422138502006e-16
"Ecd",2.12153149532888e-20,-0.367909459183946,0.06,0.267,4.41045182563921e-16
"Cd274",2.13887522626524e-20,-2.91299259460951,0.002,0.062,4.44650770788281e-16
"Gclc",2.14436972039029e-20,-1.63366084766292,0.017,0.136,4.45793021171938e-16
"Uhmk1",2.15647338004882e-20,-3.15805942526749,0.002,0.062,4.48309250978349e-16
"Cdk13",2.17945146424971e-20,-1.19276669102109,0.025,0.165,4.53086164902873e-16
"Hmgxb3",2.19199680119421e-20,-2.09610280090078,0.006,0.085,4.55694215000265e-16
"P3h4",2.3414368131246e-20,-0.745528576476794,0.019,0.142,4.86761299080473e-16
"Lgalsl",2.35293865726098e-20,-0.223486454762085,0.04,0.21,4.89152417457985e-16
"Zfp593",2.38598835077204e-20,-0.905772684465878,0.025,0.165,4.96023118242e-16
"H1fx",2.40898613646149e-20,-1.44518944152437,0.177,0.483,5.0080412790898e-16
"Atf1",2.4093746937543e-20,-0.862195218253149,0.034,0.193,5.00884905084582e-16
"Sympk",2.44051908951124e-20,-0.629746129424045,0.02,0.148,5.07359513518492e-16
"Rnpepl1",2.51592862560851e-20,-0.93710486603988,0.017,0.136,5.23036401977752e-16
"Prr36",2.52121846508367e-20,-1.14022863905978,0.017,0.136,5.24136106706245e-16
"Snrnp35",2.59846014324918e-20,-0.617211021291674,0.03,0.182,5.40193879180072e-16
"Hif1a",2.60833365701181e-20,-0.329944583681367,0.077,0.312,5.42246483956186e-16
"Slc8a1",2.61505169065907e-20,-1.01774322940315,0.016,0.131,5.43643095971115e-16
"Nrsn1",2.62821478012678e-20,-0.469636470165401,0.046,0.227,5.46379570640556e-16
"Pcm1",2.63367872663424e-20,-0.366230363012803,0.162,0.506,5.47515470479992e-16
"Oxa1l",2.63691509925113e-20,-0.690621329353448,0.06,0.267,5.48188279983317e-16
"Dpp9",2.63789145148883e-20,-1.38346132433817,0.016,0.131,5.48391253850013e-16
"Tcta",2.66829983027875e-20,-1.44703140068411,0.017,0.136,5.54712851716649e-16
"Cacna2d2",2.71526554022986e-20,-2.63663864785442,0.013,0.119,5.64476553158387e-16
"B230354K17Rik",2.82726066099686e-20,-0.649526212476123,0.04,0.21,5.87759218814636e-16
"Elof1",2.86312942666252e-20,-0.126809509858288,0.18,0.551,5.95215976508871e-16
"Ing1",2.86350526043233e-20,-0.532497485108405,0.083,0.324,5.95294108591278e-16
"Zfp687",2.91036215087583e-20,-0.831036314231395,0.019,0.142,6.05035187545576e-16
"Zmynd19",2.93977964549089e-20,-1.14037820026007,0.029,0.176,6.11150790501101e-16
"Trappc6b",3.08112748315242e-20,-0.352769714184851,0.182,0.545,6.40535592472556e-16
"Setd7",3.26143541792079e-20,-0.739677521536487,0.025,0.165,6.78019809031552e-16
"Rgs16",3.31436507463272e-20,-1.96887009429117,0.026,0.165,6.89023355365396e-16
"Zfr",3.33876845067928e-20,-0.283770086757245,0.142,0.46,6.94096573211715e-16
"Ercc6l2",3.41335909317002e-20,-1.58183055581692,0.012,0.114,7.09603221879116e-16
"Rpp25l",3.53757610604629e-20,-0.119943763596613,0.108,0.386,7.35426696685963e-16
"Midn",3.5583079746905e-20,-0.41288562003696,0.097,0.358,7.39736644858408e-16
"2310036O22Rik",3.63312223304777e-20,8.80680893058293,0.345,0,7.55289781028301e-16
"Ift46",3.70226829114961e-20,-0.343071930574148,0.078,0.312,7.69664555047092e-16
"Thap3",3.86009649785176e-20,-0.64485443116027,0.05,0.239,8.02475460938403e-16
"Nfkb1",3.88831712090244e-20,-1.46406912062709,0.009,0.102,8.08342246264408e-16
"Nol11",4.00780364061052e-20,-0.917727056945874,0.057,0.256,8.33182298846521e-16
"Taok2",4.02425467881606e-20,-0.803936923030035,0.027,0.17,8.36602305179072e-16
"Rassf1",4.21998819160319e-20,-0.396647078964478,0.056,0.256,8.77293345152388e-16
"Glcci1",4.28656117694852e-20,-0.692498096622782,0.066,0.278,8.91133203075828e-16
"Mzt2",4.36399208272284e-20,0.156485806825745,0.06,0.267,9.07230314077252e-16
"Gria1",4.49606611014916e-20,-2.01689822290241,0.016,0.131,9.3468718363891e-16
"Sft2d3",4.74165364776869e-20,-0.930667112032605,0.027,0.17,9.85742376834633e-16
"Mrps7",4.81803073674138e-20,-0.378947252143582,0.13,0.432,1.00162040986116e-15
"Taf5",4.99483947928632e-20,-1.82129787565231,0.013,0.119,1.03837717934883e-15
"Cab39",5.01282735241416e-20,-1.02134640246529,0.073,0.295,1.04211667829338e-15
"Pkp4",5.14493205271855e-20,-1.94444730804504,0.016,0.131,1.06957992443966e-15
"Cdc42bpb",5.2550994978457e-20,-1.53333999183288,0.013,0.119,1.09248263460714e-15
"Tceal3",5.54786218241832e-20,-0.32737320257123,0.051,0.239,1.15334506910295e-15
"Cdip1",5.67214056737509e-20,-0.653058143051567,0.066,0.278,1.17918130255161e-15
"Araf",5.90398168691739e-20,-0.177029534388333,0.125,0.42,1.22737875289326e-15
"Laptm4b",5.9171406944066e-20,-0.545919844173529,0.053,0.244,1.23011437896019e-15
"Zmat3",6.04709933246358e-20,-1.50127799603773,0.018,0.136,1.25713148022585e-15
"Tln2",6.22676852515723e-20,-2.77512955858998,0.008,0.097,1.29448290869494e-15
"Nap1l1",6.29419835490031e-20,-0.809177755687377,0.34,0.756,1.30850089600023e-15
"Nolc1",6.43308452502805e-20,-0.469247946289965,0.089,0.335,1.33737394190808e-15
"Stx4a",6.47248725176234e-20,-0.494888609658728,0.053,0.244,1.34556537476887e-15
"Pdxdc1",6.81650301768098e-20,-0.658879031558021,0.026,0.165,1.4170828123457e-15
"Ddx3x",6.932015870994e-20,-0.208101650166764,0.131,0.438,1.44109677942094e-15
"Ap2a1",6.99873380438871e-20,-0.504730128987484,0.051,0.239,1.45496677059437e-15
"Gpank1",7.19982899129199e-20,-0.662697114515793,0.035,0.193,1.49677244899969e-15
"Sms",7.3119518633491e-20,-0.228527832791454,0.158,0.494,1.52008167287164e-15
"Map4k3",7.37861358524419e-20,-1.51847005138154,0.008,0.097,1.53393997823641e-15
"Telo2",7.53653860475284e-20,-1.29938279744685,0.015,0.125,1.56677101054207e-15
"St18",7.5895545882206e-20,-1.40484243750309,0.028,0.17,1.57779250334518e-15
"Eef1d",7.64051989846671e-20,-0.39680693561932,0.248,0.665,1.58838768169224e-15
"Sepp1",7.72310090631146e-20,10.1992399476129,0.34,0,1.60555544741309e-15
"Ythdc2",7.74904932856201e-20,-1.40782559236119,0.016,0.131,1.61094986491476e-15
"Clk1",7.76615042090446e-20,-0.261931401181782,0.143,0.46,1.61450501100183e-15
"Rabepk",7.96949462055129e-20,-0.473404060943611,0.026,0.165,1.65677823666641e-15
"Tmem108",8.35411060397057e-20,-1.72051116850148,0.011,0.108,1.73673605345944e-15
"Scn1b",8.70753692542802e-20,-2.29502919870496,0.003,0.068,1.81020985142723e-15
"Ankrd24",8.75855764311321e-20,-0.897172474631894,0.018,0.136,1.8208165484268e-15
"Slc9a1",8.77191187658605e-20,-2.8466215666933,0.003,0.068,1.82359276002347e-15
"Trpc1",9.03414912492638e-20,-2.9501173502532,0.003,0.068,1.87810926158095e-15
"Mthfr",9.16815833591563e-20,-1.75057933755802,0.003,0.068,1.9059684364535e-15
"Mpp5",9.23108752180514e-20,-0.687583382458211,0.024,0.159,1.91905078490807e-15
"Map2k2",9.46455124276475e-20,-0.191193926507903,0.194,0.58,1.96758555785836e-15
"Cartpt",9.54931949896211e-20,-4.1220489735492,0.002,0.057,1.98520803063923e-15
"Fam151b",9.63225951327722e-20,-3.72870456419444,0.002,0.057,2.0024504302152e-15
"Fitm2",9.7159114117417e-20,-3.62464172048628,0.002,0.057,2.01984082338698e-15
"Hist1h3f",9.7159114117417e-20,-4.04967794820185,0.002,0.057,2.01984082338698e-15
"1700001G11Rik",9.7159114117417e-20,-3.88977559648569,0.002,0.057,2.01984082338698e-15
"Ap1g1",9.74763622937166e-20,-0.742106953141657,0.024,0.159,2.02643609572408e-15
"Adprhl1",9.80028123001006e-20,-3.38580908647773,0.002,0.057,2.03738046490679e-15
"Ptprs",9.83872519957114e-20,-0.583593656143104,0.219,0.597,2.04537258173885e-15
"Acad10",9.88537505426281e-20,-3.87751414896218,0.002,0.057,2.0550706200307e-15
"Il3ra",9.88537505426281e-20,-4.07617502074083,0.002,0.057,2.0550706200307e-15
"Rock1",9.91997154225511e-20,-0.301124411231755,0.123,0.415,2.06226288391942e-15
"Hist2h4",9.97119902162337e-20,-3.42058536044404,0.002,0.057,2.07291256460528e-15
"Hist1h3c",9.97119902162337e-20,-3.89912334118826,0.002,0.057,2.07291256460528e-15
"Tmem255a",9.97119902162337e-20,-3.01582597816571,0.002,0.057,2.07291256460528e-15
"Kif1a",1.0049010482003e-19,-0.329922300028501,0.073,0.295,2.08908878910361e-15
"Frmd4a",1.11618432862227e-19,-0.663592401722661,0.035,0.193,2.32043560077284e-15
"Micu1",1.13210391686902e-19,-0.525211402249169,0.043,0.216,2.353530832779e-15
"Kcnb2",1.13259390124249e-19,-2.76054873023188,0.007,0.091,2.35454946129301e-15
"Dgcr6",1.18897968878671e-19,0.134272465873159,0.168,0.523,2.4717698750187e-15
"Syne2",1.20280539018716e-19,-0.963324647924716,0.07,0.284,2.50051212566009e-15
"Pccb",1.20617077772299e-19,-0.995956961675026,0.03,0.176,2.50750842980833e-15
"Trp53inp2",1.26244955246184e-19,-0.649446917118917,0.028,0.17,2.62450637461292e-15
"Med8",1.26579009165717e-19,-0.335847378899868,0.113,0.392,2.63145102154608e-15
"Csde1",1.266628706687e-19,-0.364063058832565,0.224,0.619,2.63319441833161e-15
"Ssbp2",1.26864311401287e-19,-0.218651588301549,0.135,0.438,2.63738216972136e-15
"Sec24a",1.26936466317395e-19,-1.75029223381963,0.007,0.091,2.63888219827231e-15
"Epha3",1.30168060499487e-19,-1.98652161560636,0.018,0.136,2.70606380972383e-15
"Tsga10",1.30603283779865e-19,-1.7177398307203,0.007,0.091,2.71511166649961e-15
"Zfp583",1.30603283779865e-19,-1.99232917946403,0.007,0.091,2.71511166649961e-15
"1700088E04Rik",1.30603283779865e-19,-0.827687993185998,0.007,0.091,2.71511166649961e-15
"Hip1",1.35658278706619e-19,-2.70975311377511,0.014,0.119,2.8201999560319e-15
"Pms2",1.40904542376879e-19,-1.74358027532785,0.012,0.114,2.92926453147294e-15
"Mark1",1.42238980927175e-19,-1.50777298710047,0.012,0.114,2.95700617449503e-15
"Pofut1",1.54835751482402e-19,-3.01337294128139,0.004,0.074,3.21888043756766e-15
"Morn2",1.56587812622839e-19,-0.475645380250412,0.069,0.284,3.25530403661619e-15
"Mob3b",1.57513925008858e-19,-0.881864070633205,0.037,0.199,3.27455698700916e-15
"Neurl4",1.57767898741272e-19,-1.31588517599646,0.012,0.114,3.2798368469323e-15
"Ttll3",1.59296679745743e-19,-2.23151063599384,0.006,0.085,3.31161867523426e-15
"Abcb7",1.60766127145243e-19,-1.12057497334541,0.012,0.114,3.34216701722245e-15
"Wdr12",1.65163076400907e-19,-0.230059196217852,0.075,0.301,3.43357519529845e-15
"Bok",1.71449303592042e-19,-0.489205050121855,0.087,0.33,3.56425957237495e-15
"Slc4a8",1.75294036439721e-19,-1.91062148955812,0.006,0.085,3.64418772354537e-15
"Socs6",1.75360598278267e-19,-1.01703997983521,0.036,0.193,3.64557147760689e-15
"Eea1",1.75695529668001e-19,-0.417646588132496,0.037,0.199,3.65253436626808e-15
"Abce1",1.75712580572658e-19,-0.215630380243057,0.057,0.256,3.65288883752498e-15
"Ctr9",1.78077124244437e-19,-0.605534923342326,0.069,0.284,3.70204533591761e-15
"Atf7",1.80665560012455e-19,-1.62245294078167,0.018,0.136,3.75585632709892e-15
"Ccdc30",1.80933142270399e-19,-2.00288859691465,0.004,0.074,3.76141909465932e-15
"Zfp81",1.83454778572949e-19,-1.6806039493974,0.015,0.125,3.81384139175303e-15
"Atxn7l3",1.83526482210992e-19,-1.27030260854075,0.014,0.119,3.81533203868431e-15
"Tmem127",1.83582900563266e-19,-0.699055618450599,0.021,0.148,3.81650491980973e-15
"Gtpbp4",1.86371456535996e-19,-0.430600979548857,0.12,0.403,3.87447620992683e-15
"Wdr6",1.87249990225544e-19,-0.629849266754204,0.066,0.278,3.89274004679883e-15
"Rpl23a",1.94028260767852e-19,0.922420754457161,0.831,0.926,4.03365351310287e-15
"Ppfia4",1.95988914249832e-19,-1.4275109428102,0.01,0.102,4.07441353833975e-15
"Mrpl49",1.97690849170064e-19,-0.16820112296913,0.098,0.358,4.10979506339646e-15
"Dock7",1.99280232281464e-19,-0.188223611593111,0.058,0.256,4.14283674889935e-15
"Rab10os",2.00122856736525e-19,-0.721348639303527,0.028,0.17,4.16035406869563e-15
"Sun2",2.00811113761207e-19,-0.774483712689574,0.014,0.119,4.17466224398173e-15
"Usp36",2.01432125999682e-19,-2.41991946728782,0.005,0.08,4.18757246740738e-15
"Zfp664",2.08587253410669e-19,-0.264064659221953,0.087,0.33,4.3363204111544e-15
"Mras",2.08785196974966e-19,0.459685249663902,0.053,0.244,4.34043545991257e-15
"Btg2",2.09682274124112e-19,-0.920569062454965,0.185,0.511,4.35908479676616e-15
"Surf1",2.09988919907679e-19,-0.244084531374538,0.071,0.29,4.36545965596075e-15
"Ikzf4",2.10549046770078e-19,-2.48667371849284,0.005,0.08,4.37710413330316e-15
"Lhfpl5",2.13227958004918e-19,-2.32564558808248,0.005,0.08,4.43279601896424e-15
"Ankib1",2.13857773086362e-19,-1.2224634069578,0.014,0.119,4.44588924469239e-15
"Usp19",2.16283132484705e-19,-0.585442372074769,0.045,0.222,4.49631004122454e-15
"Gen1",2.18687221540425e-19,-2.79893535679552,0.005,0.08,4.5462886486039e-15
"Golga3",2.23821916595013e-19,-0.498320388738684,0.01,0.102,4.65303382409373e-15
"Sp3os",2.27940368068656e-19,0.228845411019778,0.056,0.25,4.73865231177929e-15
"Otud4",2.31994972947341e-19,-1.02793926239983,0.018,0.136,4.82294349260226e-15
"Ccdc173",2.41927697521094e-19,-1.41344919833075,0.015,0.125,5.02943490376603e-15
"Lcmt1",2.45495868746018e-19,-0.362663016267947,0.09,0.335,5.10361361536096e-15
"Nf1",2.5095875435011e-19,-0.401991088757425,0.025,0.159,5.21718154418444e-15
"Mta1",2.54131935978659e-19,-0.608638752381506,0.05,0.233,5.28314881706034e-15
"Ssu72",2.5771196663427e-19,-1.15496967473459,0.188,0.517,5.35757407435984e-15
"Taf1d",2.59392742706853e-19,-0.455063146343112,0.13,0.426,5.39251572813276e-15
"Ahcyl2",2.60336889002004e-19,-0.888597300662775,0.015,0.125,5.41214358546267e-15
"Nr1d1",2.68404884836029e-19,-2.29368435580736,0.011,0.108,5.5798691508562e-15
"Cblb",2.74086356867156e-19,-1.04916049540946,0.017,0.131,5.6979812729113e-15
"Dbnl",2.80601027677115e-19,-0.315387113231978,0.098,0.352,5.83341476437954e-15
"Ndel1",2.84112581281806e-19,-0.532892836262251,0.048,0.227,5.90641645226747e-15
"Zfp113",2.9298308575932e-19,-0.616173988243401,0.044,0.216,6.09082536985051e-15
"Rab34",2.95800486307338e-19,-0.189783370177797,0.046,0.222,6.14939630984325e-15
"Rnf8",3.0047511155263e-19,-0.400379907029299,0.067,0.278,6.24657709406762e-15
"C1ql3",3.03201419229885e-19,-6.57271447104176,0.001,0.051,6.30325430437007e-15
"Dctn1",3.06564252111773e-19,-0.21117507563309,0.058,0.256,6.37316423715165e-15
"Zfp553",3.09925978087627e-19,-1.25196834724261,0.034,0.188,6.44305115846369e-15
"Hint2",3.16286164411711e-19,-0.317964054207753,0.099,0.352,6.57527307195505e-15
"Xylt1",3.26530269780029e-19,-4.73024921803743,0.001,0.051,6.78823777845702e-15
"Neurl1a",3.32634295480939e-19,-4.34158611834163,0.001,0.051,6.91513436875323e-15
"Dph3",3.32834728888148e-19,-0.20817287427484,0.15,0.472,6.91930117885571e-15
"Cep126",3.35728446593223e-19,-2.56004656068863,0.001,0.051,6.97945867622651e-15
"BC051142",3.35728446593223e-19,-4.21312092860452,0.001,0.051,6.97945867622651e-15
"Katnal2",3.35728446593223e-19,-3.64380725113729,0.001,0.051,6.97945867622651e-15
"Psmd3",3.37079891123232e-19,-0.374361179020565,0.09,0.335,7.00755385656087e-15
"Rplp2",3.38712447313029e-19,-0.64984142249113,0.657,0.949,7.04149306719056e-15
"Mllt1",3.46793898313241e-19,-1.58149831067149,0.011,0.108,7.20949835203397e-15
"Dapk1",3.55292121725784e-19,-0.355957202861757,0.076,0.301,7.38616791855733e-15
"Rpl17",3.83883166504797e-19,-0.670060189873804,0.724,0.943,7.98054714846822e-15
"Kdelr1",3.88044600174493e-19,-0.101033522660014,0.09,0.335,8.06705919302753e-15
"Ubr3",3.89309649791543e-19,-0.470246517664156,0.023,0.153,8.09335830951638e-15
"Rab2b",3.98867320704404e-19,-0.60844339548736,0.059,0.256,8.29205273012385e-15
"Mmab",4.16382386973881e-19,-1.4198117620577,0.009,0.097,8.65617344280002e-15
"Ctdspl",4.16382386973881e-19,-1.85597977235829,0.009,0.097,8.65617344280002e-15
"Itpk1",4.17391051730323e-19,-0.80083748714517,0.022,0.148,8.67714257442169e-15
"Adcy2",4.21915017652872e-19,-0.993043163378955,0.009,0.097,8.77119130198555e-15
"Csf2ra",4.21918743831061e-19,-1.13173001782124,0.02,0.142,8.77126876550394e-15
"Fam172a",4.22316378028581e-19,-0.150000320521521,0.063,0.267,8.77953518283618e-15
"Ltn1",4.23544593918095e-19,-1.56798005201064,0.02,0.142,8.80506856296329e-15
"B9d1",4.37701190894957e-19,-0.442312053011328,0.066,0.273,9.09937005751527e-15
"Dpm2",4.38498575441559e-19,-0.150677621464892,0.095,0.347,9.11594688485456e-15
"1810058I24Rik",4.46278008819891e-19,-0.160102452033152,0.172,0.517,9.27767352535672e-15
"Hspb6",4.52753766124318e-19,-1.51255037902585,0.019,0.136,9.41229804395845e-15
"Lrrc20",4.62732054615347e-19,-1.29942138374358,0.009,0.097,9.61973668339845e-15
"Lamtor2",4.63383200588494e-19,-0.232257239250176,0.258,0.682,9.63327335703421e-15
"Klhl2",4.72112055425684e-19,-0.8827556777891,0.029,0.17,9.81473752024454e-15
"Hnrnpk",4.92205812267847e-19,1.21620187297742,0.776,0.892,1.02324666312363e-14
"Arhgef1",4.92708538183472e-19,-0.883116754216869,0.031,0.176,1.02429178002962e-14
"Tmem203",5.05336062788266e-19,-0.522019643881226,0.034,0.188,1.05054314093053e-14
"Rfc1",5.08055215243081e-19,-0.526578810003412,0.09,0.33,1.05619598696884e-14
"Nt5c3b",5.15552858682975e-19,-0.488759696759394,0.09,0.33,1.07178283791604e-14
"Zc3h4",5.17188554553175e-19,-1.16619620149781,0.02,0.142,1.0751832860606e-14
"Gm29260",5.18680215629663e-19,-7.24227390942017,0,0.04,1.07828430027251e-14
"Gm38394",5.18680215629663e-19,-7.02707880034438,0,0.04,1.07828430027251e-14
"Pla2r1",5.18680215629663e-19,-6.47662126867936,0,0.04,1.07828430027251e-14
"Gm13778",5.18680215629663e-19,-6.89695723518534,0,0.04,1.07828430027251e-14
"2700033N17Rik",5.18680215629663e-19,-6.9041012303924,0,0.04,1.07828430027251e-14
"Gnasas1",5.18680215629663e-19,-6.92050534454166,0,0.04,1.07828430027251e-14
"Gm15535",5.18680215629663e-19,-6.77596387984944,0,0.04,1.07828430027251e-14
"Hist2h3c2",5.18680215629663e-19,-7.04914430127749,0,0.04,1.07828430027251e-14
"Tent5c",5.18680215629663e-19,-8.06783845946888,0,0.04,1.07828430027251e-14
"Gm42702",5.18680215629663e-19,-6.78982729092899,0,0.04,1.07828430027251e-14
"Abitram",5.18680215629663e-19,-6.44305960743402,0,0.04,1.07828430027251e-14
"Fam229a",5.18680215629663e-19,-6.51718364494241,0,0.04,1.07828430027251e-14
"Lrrc38",5.18680215629663e-19,-6.6587747430919,0,0.04,1.07828430027251e-14
"Gm15969",5.18680215629663e-19,-6.75990072675653,0,0.04,1.07828430027251e-14
"Rnf207",5.18680215629663e-19,-6.63258397805348,0,0.04,1.07828430027251e-14
"Gm43017",5.18680215629663e-19,-6.65270466750589,0,0.04,1.07828430027251e-14
"4930458D05Rik",5.18680215629663e-19,-6.60231704773055,0,0.04,1.07828430027251e-14
"A930041C12Rik",5.18680215629663e-19,-6.38905074155484,0,0.04,1.07828430027251e-14
"Gm49041",5.18680215629663e-19,-6.82397824620663,0,0.04,1.07828430027251e-14
"Gm10244",5.18680215629663e-19,-6.6149685599647,0,0.04,1.07828430027251e-14
"Gm26638",5.18680215629663e-19,-6.86529462169377,0,0.04,1.07828430027251e-14
"Ccdc142os",5.18680215629663e-19,-6.84863623454539,0,0.04,1.07828430027251e-14
"D830050J10Rik",5.18680215629663e-19,-6.41464469992697,0,0.04,1.07828430027251e-14
"Kmt5c",5.18680215629663e-19,-7.32350111488921,0,0.04,1.07828430027251e-14
"Gm36371",5.18680215629663e-19,-6.87428175550007,0,0.04,1.07828430027251e-14
"Gm42372",5.18680215629663e-19,-7.32558066232328,0,0.04,1.07828430027251e-14
"Gm26981",5.18680215629663e-19,-6.82340274062318,0,0.04,1.07828430027251e-14
"Ifitm10",5.18680215629663e-19,-6.67549314597192,0,0.04,1.07828430027251e-14
"Fcor",5.18680215629663e-19,-6.90641718466005,0,0.04,1.07828430027251e-14
"D830025C05Rik",5.18680215629663e-19,-6.58471325670179,0,0.04,1.07828430027251e-14
"Sap18b",5.18680215629663e-19,-6.93761929948791,0,0.04,1.07828430027251e-14
"Ripor1",5.18680215629663e-19,-7.18916603643411,0,0.04,1.07828430027251e-14
"C230057M02Rik",5.18680215629663e-19,-7.2769287961752,0,0.04,1.07828430027251e-14
"Jhy",5.18680215629663e-19,-6.58888553884601,0,0.04,1.07828430027251e-14
"Dnaaf4",5.18680215629663e-19,-7.00226686089287,0,0.04,1.07828430027251e-14
"Mrap2",5.18680215629663e-19,-7.96312447551228,0,0.04,1.07828430027251e-14
"Dipk2a",5.18680215629663e-19,-6.93595709087821,0,0.04,1.07828430027251e-14
"Gk5",5.18680215629663e-19,-6.67010581030733,0,0.04,1.07828430027251e-14
"Zkscan7",5.18680215629663e-19,-7.27593767014009,0,0.04,1.07828430027251e-14
"Afg1l",5.18680215629663e-19,-7.31150636188585,0,0.04,1.07828430027251e-14
"Gm34006",5.18680215629663e-19,-6.82888934307376,0,0.04,1.07828430027251e-14
"Atoh7",5.18680215629663e-19,-6.85769820638632,0,0.04,1.07828430027251e-14
"Gm35721",5.18680215629663e-19,-6.44949863224373,0,0.04,1.07828430027251e-14
"Mfsd12",5.18680215629663e-19,-7.1423815217193,0,0.04,1.07828430027251e-14
"Ankrd52",5.18680215629663e-19,-6.79158804067384,0,0.04,1.07828430027251e-14
"Gm12166",5.18680215629663e-19,-7.04782273836088,0,0.04,1.07828430027251e-14
"Haspin",5.18680215629663e-19,-6.56213112306148,0,0.04,1.07828430027251e-14
"Gm11940",5.18680215629663e-19,-6.40968756611934,0,0.04,1.07828430027251e-14
"Gm48617",5.18680215629663e-19,-7.22524518973671,0,0.04,1.07828430027251e-14
"Six6",5.18680215629663e-19,-8.18215243072544,0,0.04,1.07828430027251e-14
"Gm15283",5.18680215629663e-19,-6.85543693323048,0,0.04,1.07828430027251e-14
"Platr25",5.18680215629663e-19,-6.91460577090455,0,0.04,1.07828430027251e-14
"Gm27010",5.18680215629663e-19,-6.7464427069723,0,0.04,1.07828430027251e-14
"Rpl36a-ps1",5.18680215629663e-19,-7.73357582393338,0,0.04,1.07828430027251e-14
"Ankrd33",5.18680215629663e-19,-7.10330610132906,0,0.04,1.07828430027251e-14
"6330408M09Rik",5.18680215629663e-19,-6.52221541516712,0,0.04,1.07828430027251e-14
"BC002059",5.18680215629663e-19,-6.49292690039045,0,0.04,1.07828430027251e-14
"Zfp994",5.18680215629663e-19,-6.60332951354086,0,0.04,1.07828430027251e-14
"AC166172.1",5.18680215629663e-19,-6.79568994898956,0,0.04,1.07828430027251e-14
"Pcdhb6",5.18680215629663e-19,-7.20750528700324,0,0.04,1.07828430027251e-14
"Pcdhgc4",5.18680215629663e-19,-7.05358026935659,0,0.04,1.07828430027251e-14
"Pcdhgc5",5.18680215629663e-19,-6.52554660518156,0,0.04,1.07828430027251e-14
"Stk32a",5.18680215629663e-19,-7.97509924468471,0,0.04,1.07828430027251e-14
"Gm4951",5.18680215629663e-19,-7.00939969912105,0,0.04,1.07828430027251e-14
"AC132307.1",5.18680215629663e-19,-6.40145140252449,0,0.04,1.07828430027251e-14
"B020010K11Rik",5.18680215629663e-19,-6.49020848703992,0,0.04,1.07828430027251e-14
"Dipk1c",5.18680215629663e-19,-6.92171584723115,0,0.04,1.07828430027251e-14
"Gm45871",5.18680215629663e-19,-7.06399637856412,0,0.04,1.07828430027251e-14
"Zc3h12b",5.18680215629663e-19,-6.96396094743011,0,0.04,1.07828430027251e-14
"Nexmif",5.18680215629663e-19,-7.73376983851096,0,0.04,1.07828430027251e-14
"Srpx2",5.18680215629663e-19,-6.55379456061349,0,0.04,1.07828430027251e-14
"Cck",5.28457784880473e-19,-5.6342851666925,0.003,0.062,1.09861088898802e-14
"Tmem65",5.46163614264472e-19,-0.209775305553373,0.061,0.261,1.13541953769441e-14
"Tnpo2",5.4991919485341e-19,-1.13607749753166,0.02,0.142,1.14322701418075e-14
"Rcor3",5.6305878895023e-19,-1.41920563135812,0.013,0.114,1.17054291634863e-14
"Igfbp5",5.63588013151007e-19,-0.704072651475663,0.08,0.301,1.17164312053963e-14
"Stx18",5.70546536963068e-19,-0.299130393301348,0.036,0.193,1.18610919569252e-14
"Mtss1",5.81401100566725e-19,-0.179759155517365,0.1,0.358,1.20867474796816e-14
"Ckmt1",5.8363097591868e-19,-4.0096597944491,0.003,0.062,1.21331043583734e-14
"Rb1",5.89235241815482e-19,-0.6959708072001,0.044,0.216,1.22496114421021e-14
"Yeats4",6.01543717389384e-19,-0.233889434084697,0.18,0.534,1.25054923408079e-14
"Clta",6.14373311087691e-19,-0.436692889598348,0.352,0.807,1.2772206764202e-14
"Pfkfb4",6.34732251531221e-19,-3.16084924994524,0.003,0.062,1.31954487770826e-14
"Ablim1",6.470147534237e-19,-1.45348467270978,0.014,0.119,1.34507897089253e-14
"Stxbp5l",6.49861844528167e-19,-1.5016022328126,0.014,0.119,1.35099778858961e-14
"Prdx5",6.52122376072087e-19,-0.145363221696273,0.221,0.591,1.35569720761626e-14
"Dhx38",6.52721078049188e-19,-1.32275792421221,0.014,0.119,1.35694184915646e-14
"Sgsm1",6.54390022164294e-19,-2.25878345125817,0.003,0.062,1.36041141707735e-14
"Gan",6.54390022164294e-19,-2.16024514474027,0.003,0.062,1.36041141707735e-14
"Kremen1",6.54390022164294e-19,-1.92725509177641,0.003,0.062,1.36041141707735e-14
"Klhl11",6.54390022164294e-19,-1.11740911775129,0.003,0.062,1.36041141707735e-14
"Mipol1",6.54390022164294e-19,-2.40593755273498,0.003,0.062,1.36041141707735e-14
"Gata2",6.60943208069484e-19,-5.89551105134095,0.001,0.045,1.37403483525565e-14
"Dnajc5",6.61133524211613e-19,-0.158046542159686,0.095,0.347,1.37443048348352e-14
"Cntnap1",6.67683644204264e-19,-4.71253975550102,0.001,0.045,1.38804752793625e-14
"Traf1",6.74491971768873e-19,-4.64436910688206,0.001,0.045,1.40220136011031e-14
"Syt13",6.74491971768873e-19,-4.25006726654062,0.001,0.045,1.40220136011031e-14
