"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ccdc152",3.83786073774751e-19,-7.5468132492333,0,0.043,7.9785286877033e-15
"Sema5a",3.87164076189888e-19,-1.09355853304289,0.019,0.101,8.04875397991158e-15
"Pole3",3.89126839785192e-19,-0.810006999038085,0.055,0.174,8.08955787229435e-15
"Pcif1",3.93497943970808e-19,-0.507890873715054,0.106,0.263,8.18042875720912e-15
"Cdk12",4.62881532956078e-19,-0.513173704207827,0.12,0.286,9.6228441886239e-15
"Zzef1",4.70573208205709e-19,-0.75185524885187,0.045,0.155,9.78274642538848e-15
"Nudt2",4.80748764240777e-19,-0.712050984835,0.057,0.179,9.99428605980152e-15
"Rps14",4.97004712162801e-19,0.338415831411018,0.935,1,1.03322309611525e-14
"Kif1a",5.02075233823133e-19,-1.54152338134518,0.022,0.106,1.04376420359491e-14
"Rps6",5.23088529351701e-19,0.444262686402868,0.89,0.965,1.08744874366925e-14
"Arhgap20",5.28109413221286e-19,-2.33489869736372,0.006,0.065,1.09788665914573e-14
"Arl6ip4",5.35374182250078e-19,-0.474195353745508,0.149,0.329,1.11298938747969e-14
"Scd1",5.55170224857089e-19,-1.51399177696603,0.016,0.092,1.1541433804554e-14
"Mvk",5.81577066806333e-19,-0.683140937027422,0.063,0.187,1.20904056418369e-14
"She",5.87376047004174e-19,-0.302741411972393,0.205,0.421,1.22109606411698e-14
"Rsbn1",5.92622422825482e-19,-0.595298787645987,0.083,0.225,1.23200275481189e-14
"Lmo4",5.97232057694449e-19,-0.581713566610511,0.082,0.222,1.24158572474099e-14
"Ndufaf3",6.11614499354095e-19,-0.232936310833186,0.162,0.358,1.27148538270723e-14
"Polr3a",6.12346794668097e-19,-2.05927594580141,0.01,0.078,1.27300775143551e-14
"Isca1",6.29081354727266e-19,2.66324417240751,0.237,0.085,1.30779722834251e-14
"Rubcn",6.56969881434141e-19,-1.20197355249664,0.022,0.106,1.36577468651344e-14
"Pdxdc1",6.57386464816994e-19,-0.614079213582852,0.076,0.21,1.36664072170805e-14
"Ino80d",6.61295452602087e-19,-0.753713147560833,0.058,0.177,1.37476711641448e-14
"Vdac1",7.1354810953579e-19,-0.218496194602768,0.231,0.464,1.48339516491395e-14
"Atf6",7.16756703261707e-19,-1.61713313450597,0.021,0.103,1.49006551041076e-14
"Pgrmc2",7.42072059164792e-19,-0.232167621218439,0.08,0.223,1.54269360379769e-14
"Sik3",7.54598174412507e-19,-0.747296672152345,0.044,0.153,1.56873414478616e-14
"Epb41",7.67115088532934e-19,-0.546413469744897,0.06,0.184,1.59475555755112e-14
"Zfp146",7.83897565126521e-19,-2.9205568189672,0.003,0.055,1.62964464814153e-14
"AW554918",7.88783619599422e-19,-1.16595735114352,0.01,0.078,1.63980226678524e-14
"Tacc2",7.99325158309216e-19,-1.14447584976827,0.023,0.109,1.66171707160903e-14
"Rapgef6",8.09923391880595e-19,-0.321389697913692,0.126,0.296,1.68374973938057e-14
"Cpsf3l",8.207596521648e-19,8.11777075975331,0.114,0,1.7062772408854e-14
"Ptpn11",8.23631732396851e-19,-0.435526991414226,0.143,0.323,1.71224800847981e-14
"Atn1",8.25346971343013e-19,-0.869567803064535,0.033,0.131,1.71581381872499e-14
"Erp29",8.26826093334527e-19,-0.280288944206754,0.287,0.541,1.71888876543315e-14
"Rsf1",8.69411853014141e-19,-0.505535897246448,0.11,0.269,1.8074203012311e-14
"Agtpbp1",9.13340811408947e-19,-0.792192607001057,0.037,0.139,1.89874421283806e-14
"Tram2",9.14538354397458e-19,-1.79265337706963,0.002,0.049,1.90123378495688e-14
"Utp14b",9.31686989419456e-19,-1.70882792677665,0.02,0.101,1.93688408230411e-14
"Ddx21",9.48858880190307e-19,-0.418523447156551,0.096,0.245,1.97258272602763e-14
"Trip12",9.57240409666545e-19,-0.425958304301477,0.125,0.293,1.99000708765578e-14
"Fam89b,Sssca1",1.00707676546888e-18,8.21687050895554,0.113,0,2.09361188773326e-14
"Sept7",1.00842384600905e-18,1.11161183150461,0.699,0.764,2.09641233346822e-14
"Shisa5",1.06819008743971e-18,-0.367589893283854,0.444,0.71,2.2206603727784e-14
"Epm2aip1",1.06996994648555e-18,-0.721134865086701,0.049,0.161,2.2243605217488e-14
"Mbd1",1.07956152899889e-18,-0.914920603595848,0.053,0.169,2.24430046263578e-14
"Fbxw11",1.08522738619348e-18,-0.498113097291612,0.08,0.218,2.25607921315764e-14
"Rps11",1.09426313128841e-18,-0.293649886430989,0.808,0.976,2.27486362363547e-14
"E130102H24Rik",1.11185538813782e-18,-1.65385380430039,0.022,0.104,2.3114361663997e-14
"Pear1",1.1119490468532e-18,-0.391370103255975,0.065,0.193,2.31163087350311e-14
"Plxnd1",1.12447843950102e-18,-0.38183855508923,0.097,0.245,2.33767822787866e-14
"Ldha",1.13787657658526e-18,1.05442888674009,0.675,0.709,2.36553161506309e-14
"Paip1",1.1816848090096e-18,-0.669179424009074,0.067,0.195,2.45660454945006e-14
"Kdm6b",1.22282815326103e-18,-0.642039100911829,0.067,0.195,2.54213744781436e-14
"2610005L07Rik",1.23550267637032e-18,8.0028298848247,0.113,0,2.56848651390627e-14
"Ephx1",1.24333004495664e-18,-0.579977917165886,0.094,0.239,2.58475883046037e-14
"Fam117b",1.31351934040869e-18,-0.612297147924367,0.064,0.19,2.73067535677563e-14
"Prpf38a",1.31381740541352e-18,-0.131005311985145,0.161,0.356,2.73129500411416e-14
"Prkd3",1.31882938792384e-18,-0.386267447434361,0.141,0.318,2.74171441455487e-14
"Armc1",1.33625560590956e-18,-0.349267624696171,0.184,0.383,2.77794177912539e-14
"Abr",1.35551629048735e-18,-0.515545543839034,0.057,0.177,2.81798281629414e-14
"Hmox1",1.40276989253191e-18,-0.881723391944712,0.042,0.147,2.91621832958459e-14
"Esyt1",1.407868707394e-18,-0.398503418031269,0.106,0.259,2.92681825580138e-14
"Pomgnt1",1.42203652168051e-18,-1.01402205461795,0.04,0.144,2.95627172492161e-14
"Safb2",1.4591469993819e-18,-0.569188343991158,0.064,0.19,3.03342069701504e-14
"Zbtb16",1.47057798613384e-18,-4.13049746516614,0.002,0.051,3.05718457537364e-14
"Mical3",1.47348789033747e-18,-1.27845568305807,0.016,0.092,3.06323397522257e-14
"Rere",1.49930988961733e-18,-0.215903763782005,0.113,0.274,3.11691532952547e-14
"Mettl10",1.51550990035664e-18,7.91937753638339,0.112,0,3.15059353185142e-14
"Tbrg1",1.55412349365371e-18,-0.31017375189849,0.312,0.559,3.2308673309567e-14
"Fosl2",1.61494345914221e-18,-0.714670692316601,0.032,0.127,3.35730595721074e-14
"Kif5c",1.62075713840104e-18,-1.90667234384489,0.012,0.081,3.36939201502192e-14
"Bcl3",1.63824215288867e-18,-1.69664939177941,0.018,0.097,3.40574161164026e-14
"Gigyf2",1.71380465881987e-18,-0.874200335235787,0.049,0.16,3.56282850522062e-14
"Rb1cc1",1.7411600487497e-18,-0.186912541359132,0.168,0.366,3.61969762534574e-14
"Ifi211",1.74565490947301e-18,-7.40804686813367,0,0.041,3.62904199130345e-14
"Gm26881",1.74565490947301e-18,-6.97643111310747,0,0.041,3.62904199130345e-14
"Trmt9b",1.74565490947301e-18,-6.80733860089475,0,0.041,3.62904199130345e-14
"Gm5914",1.74565490947301e-18,-7.11901502703594,0,0.041,3.62904199130345e-14
"Olfr56",1.74565490947301e-18,-6.97558834430143,0,0.041,3.62904199130345e-14
"A930037H05Rik",1.74565490947301e-18,-7.17560230469239,0,0.041,3.62904199130345e-14
"Ftl1-ps1",1.74565490947301e-18,-7.19443140339652,0,0.041,3.62904199130345e-14
"5730414N17Rik",1.74565490947301e-18,-6.99645073171155,0,0.041,3.62904199130345e-14
"Nckap1",1.7518524908545e-18,-0.314293563139267,0.216,0.43,3.64192614323741e-14
"Tmem126a",1.76120341988138e-18,-0.212718247743079,0.145,0.328,3.66136578959139e-14
"Pxn",1.86799444378746e-18,-0.489174739371853,0.092,0.237,3.88337364918975e-14
"Prrc1",1.89616827705444e-18,-0.640684234237033,0.067,0.195,3.94194423116847e-14
"Alkbh8",1.9035666321535e-18,-3.05701290436474,0.006,0.063,3.9573246715839e-14
"Ch25h",1.91760629941416e-18,-5.66491383931362,0.001,0.046,3.98651173585209e-14
"Isoc1",1.92429569796561e-18,-0.961885587815416,0.051,0.163,4.0004183265007e-14
"Iars",1.9909909158027e-18,-1.20899369785175,0.048,0.157,4.13907101486222e-14
"Ssrp1",2.00567904995234e-18,-0.221372825010912,0.197,0.41,4.16960617694593e-14
"Bnip3l",2.01257443492417e-18,0.813325572845648,0.7,0.775,4.18394099276386e-14
"Trak1",2.02978085899183e-18,-0.60586896544663,0.059,0.179,4.21971142775812e-14
"Gm5431",2.05892361411164e-18,-4.23756406640614,0.001,0.046,4.2802963013767e-14
"Pgp",2.06741457917168e-18,-0.256108867286138,0.229,0.454,4.29794816864e-14
"Cdc42ep2",2.09745130168056e-18,-0.489514171186334,0.097,0.244,4.36039151106371e-14
"Oas1g",2.12079695361014e-18,-4.01787918124377,0.001,0.046,4.40892478686013e-14
"0610009O20Rik",2.27924791233179e-18,8.10230923961047,0.111,0,4.73832848494656e-14
"Gatsl3",2.27924836526972e-18,8.07405757969663,0.111,0,4.73832942655922e-14
"Kif2a",2.35517531669938e-18,-0.369141257261137,0.137,0.31,4.89617396588635e-14
"Sppl3",2.40209921901102e-18,-0.5203742101724,0.059,0.18,4.99372406640202e-14
"Ppm1m",2.41083708947229e-18,-0.736174919698209,0.05,0.161,5.01188922530394e-14
"Smap2",2.41159509838621e-18,-0.958346209647298,0.051,0.163,5.01346505003508e-14
"Mbd5",2.45070095630682e-18,-2.10585450326253,0.009,0.073,5.09476221806626e-14
"Gnl1",2.47446510036159e-18,-0.732708397974603,0.055,0.171,5.1441654971417e-14
"Ncoa6",2.47570342924634e-18,-0.717581674630758,0.039,0.141,5.14673985906021e-14
"Kdm6a",2.62341102417616e-18,-1.30947125715201,0.04,0.142,5.45380917815983e-14
"Kri1",2.70821023106074e-18,-1.54782236764103,0.015,0.089,5.63009824935216e-14
"Gata2",2.72695646481331e-18,-0.23943584068296,0.18,0.378,5.66906979470039e-14
"Med21",2.88116191333687e-18,-0.123095679045168,0.288,0.549,5.98964750163601e-14
"Tial1",2.97663658490768e-18,-0.365063891863075,0.116,0.277,6.18812979636457e-14
"Gtpbp6",2.99665650853247e-18,-1.14392373423508,0.033,0.128,6.22974921558814e-14
"Mtmr2",3.03302741636385e-18,-0.412356175497716,0.103,0.255,6.30536069587881e-14
"Zfp326",3.12463326661061e-18,-0.473579773261847,0.121,0.282,6.49580009795679e-14
"Dnajb12",3.14050261990395e-18,-1.20597738311721,0.009,0.071,6.52879089651831e-14
"Fbxl2",3.18354087296061e-18,-1.61009681601694,0.015,0.087,6.61826312079782e-14
"Rabggtb",3.28061570661341e-18,-0.415012313232878,0.102,0.252,6.82007199247861e-14
"Taok1",3.30696568202647e-18,-0.297419999937857,0.161,0.348,6.87485095636483e-14
"Klf13",3.32466838009426e-18,-0.280664782958975,0.347,0.616,6.91165309537797e-14
"Trove2",3.42580234643495e-18,8.33739386615893,0.11,0,7.12190049800361e-14
"Ssfa2",3.42580234643495e-18,8.08459046028563,0.11,0,7.12190049800361e-14
"Lrrc58",3.48091669193775e-18,-0.261996099775094,0.196,0.397,7.23647771086939e-14
"Tkt",3.51443616773705e-18,-0.39767230941423,0.151,0.329,7.30616134910856e-14
"Herpud1",3.57211380314024e-18,-0.279930999004211,0.259,0.492,7.42606738534825e-14
"Casp8ap2",3.66976663744026e-18,-0.757303725419888,0.063,0.185,7.62907786257456e-14
"Gnl2",3.68140337601427e-18,-0.547618942274832,0.056,0.172,7.65326947839608e-14
"A530016L24Rik",3.71415951287835e-18,-4.413450604245,0.002,0.047,7.72136621132281e-14
"Camk2d",3.82396993942773e-18,-0.37402327140086,0.093,0.239,7.94965110707631e-14
"Irf3",3.86761736862122e-18,-0.532878722553456,0.109,0.263,8.04038974762666e-14
"Plscr3",3.89417887727867e-18,-0.302096652451706,0.136,0.309,8.09560846797463e-14
"Acbd4",4.03918224973888e-18,-0.818697740684319,0.038,0.139,8.39705597898216e-14
"Degs2",4.13474829577501e-18,-0.343097012066106,0.34,0.593,8.59572823208668e-14
"Ipo4",4.24874982775778e-18,-0.827495001445381,0.023,0.106,8.83272601692565e-14
"Rmnd1",4.30933700154781e-18,-5.79526365934202,0.001,0.043,8.95868069251774e-14
"Lrrfip2",4.38148294673083e-18,-0.384987423497362,0.073,0.204,9.10866489795872e-14
"Arl8a",4.46075146510439e-18,-0.647141590406813,0.082,0.215,9.27345622080551e-14
"Hmgn2",4.48191265037397e-18,2.17611204916254,0.403,0.277,9.31744820886244e-14
"Dbi",4.5692781408829e-18,1.01092486564647,0.691,0.764,9.49907232708146e-14
"Mipol1",4.58908162449579e-18,-3.03195224017502,0.004,0.055,9.54024178916429e-14
"Htt",4.84949065405245e-18,-1.31314517765179,0.019,0.098,1.00816061207096e-13
"Plekhm2",4.87512139844066e-18,-1.09632060087187,0.022,0.103,1.01348898752183e-13
"Pla2g4a",4.87925751213672e-18,-0.753582080592539,0.075,0.204,1.0143488441981e-13
"Usp47",5.00470686993615e-18,-0.198020312006949,0.088,0.229,1.04042851119103e-13
"Cyfip1",5.21311089035892e-18,-0.263763922583513,0.186,0.389,1.08375362299672e-13
"Rfx7",5.5575545337093e-18,-1.67338923742159,0.021,0.101,1.15536001201283e-13
"Naa25",5.72622415017339e-18,-1.3029970280494,0.019,0.097,1.19042473857955e-13
"Upf1",5.73486800552847e-18,-0.523578932847387,0.06,0.179,1.19222170966931e-13
"Usp22",5.86171775331306e-18,-0.954873892287363,0.055,0.169,1.21859250373625e-13
"Tgfbr3",5.96648061679486e-18,-0.787183548912834,0.07,0.193,1.24037165542548e-13
"Mex3d",6.02793246516738e-18,-2.13060879761687,0.015,0.087,1.25314688018365e-13
"1110004E09Rik",6.30563187680582e-18,8.22510608158107,0.109,0,1.31087781086916e-13
"Ceacam2",6.46040223067682e-18,-3.79300368160344,0.002,0.049,1.3430530197354e-13
"Fam189a2",6.54890936806589e-18,-0.815467895848675,0.032,0.127,1.36145276852722e-13
"Arnt",6.58672753477022e-18,-1.06057126889633,0.036,0.133,1.36931478720338e-13
"Ldb1",6.66528367376829e-18,-0.819807175806168,0.031,0.123,1.38564582293969e-13
"Zfp592",6.7878194151146e-18,-1.1887190890022,0.021,0.101,1.41111977820817e-13
"Cd300lg",6.90353561967326e-18,-3.33946004257193,0.006,0.063,1.43517601997387e-13
"Lrrc59",6.9155626601068e-18,-0.454239688863906,0.094,0.241,1.4376763214096e-13
"Ogdh",6.92207201967528e-18,-0.29022479413032,0.142,0.316,1.43902955217029e-13
"Ddx5",7.01519996749956e-18,-0.312802813866385,0.697,0.934,1.45838992124348e-13
"Nrsn1",7.18226252071453e-18,-2.76229880731831,0.005,0.06,1.49312055543134e-13
"Dclre1a",7.21174674764721e-18,-1.11853961499319,0.015,0.087,1.49925003136838e-13
"Smn1",7.41263903226623e-18,-0.451116608093794,0.086,0.226,1.54101352841783e-13
"Msrb3",7.43289086614155e-18,-0.603783262127385,0.067,0.19,1.54522368216217e-13
"Clstn1",7.50865354850336e-18,-0.132938291536923,0.131,0.299,1.56097398619836e-13
"Tnnt1",7.56485150284666e-18,-2.91516149273469,0.006,0.062,1.57265697892679e-13
"2810474O19Rik",7.72539103223814e-18,7.9378041500475,0.108,0,1.60603154169199e-13
"Rabgap1",7.7578991605364e-18,-0.441211455331671,0.079,0.212,1.61278965648391e-13
"Dysf",7.85318357749924e-18,-0.799593254135806,0.022,0.103,1.63259833392632e-13
"Hspe1-rs1",7.93616056239798e-18,-7.0039093203443,0,0.04,1.64984841931692e-13
"Gm42670",7.93616445714428e-18,-6.93253524130296,0,0.04,1.64984922899572e-13
"5430403G16Rik",7.93616445714428e-18,-6.98138143376132,0,0.04,1.64984922899572e-13
"2610300M13Rik",7.93616445714428e-18,-6.97326070862195,0,0.04,1.64984922899572e-13
"Nemp1",7.93616445714428e-18,-7.00961940567347,0,0.04,1.64984922899572e-13
"Gm12002",7.93616445714428e-18,-7.8925659282138,0,0.04,1.64984922899572e-13
"Gm5165",7.93616445714428e-18,-7.14342788909213,0,0.04,1.64984922899572e-13
"Gm26510",7.93616445714428e-18,-6.95015529316869,0,0.04,1.64984922899572e-13
"AC168977.2",7.93616445714428e-18,-6.9583297939182,0,0.04,1.64984922899572e-13
"Shb",7.96173551162699e-18,-1.07511916644755,0.015,0.087,1.65516519551214e-13
"Ypel5",7.96190303117446e-18,-0.34177011140111,0.115,0.274,1.65520002115086e-13
"Eif4g1",8.38026144730891e-18,-0.10586246351799,0.176,0.372,1.74217255228105e-13
"Scyl2",8.56552564599708e-18,-1.53854193571732,0.011,0.076,1.78068712654633e-13
"Cebpg",9.29470048096522e-18,-0.195305589330943,0.234,0.465,1.93227528298786e-13
"Agap3",9.47049725130678e-18,-1.15639808980972,0.032,0.123,1.96882167357417e-13
"Rb1",9.75871031493765e-18,-0.610098073362564,0.049,0.158,2.02873828737239e-13
"Trim16",9.8983503247651e-18,-0.32339839062823,0.109,0.263,2.05776804901542e-13
"Parp3",1.04281932402374e-17,-1.01176254214056,0.018,0.093,2.16791709271296e-13
"Spcs2",1.04988097885903e-17,1.05593468781556,0.634,0.682,2.18259756695003e-13
"Myo18a",1.12210044491055e-17,-0.832820789136921,0.046,0.152,2.33273461492454e-13
"Trabd",1.12831381131797e-17,-0.440142780214033,0.08,0.215,2.34565158234893e-13
"Usp19",1.1348675875791e-17,-0.583632813220595,0.071,0.198,2.3592762278182e-13
"Zak",1.15906970514393e-17,8.13661489978405,0.107,0,2.40959001002372e-13
"BC003331",1.15906985776906e-17,7.98168936119998,0.107,0,2.40959032731609e-13
"Polr1d",1.17420792200465e-17,-0.193042018440723,0.366,0.649,2.44106084905546e-13
"Plekhn1",1.20622298839748e-17,-4.17678672116774,0.003,0.052,2.50761697057951e-13
"Atp5e",1.20969801171133e-17,-0.306176861270155,0.687,0.934,2.51484119654669e-13
"Rnf144b",1.21594568278537e-17,-0.331850289910254,0.126,0.29,2.5278294799425e-13
"Apc",1.22935305299814e-17,-0.409085915764917,0.111,0.264,2.55570206187783e-13
"Eif1b",1.23617226150953e-17,-0.103064311361463,0.309,0.576,2.56987851445217e-13
"Atp6v0a1",1.24484941888618e-17,-0.563400599093721,0.063,0.184,2.58791745692248e-13
"Fam149b",1.25083437413864e-17,-1.27795603364269,0.026,0.111,2.60035958039681e-13
"Bend7",1.25163613904681e-17,-0.944242700144614,0.02,0.098,2.60202636946442e-13
"Ttc28",1.30469455038472e-17,-0.550861353321692,0.119,0.275,2.7123295007948e-13
"Nptn",1.32514840544016e-17,-0.110793683775064,0.242,0.478,2.75485102006954e-13
"Lncpint",1.34210254713251e-17,-1.71005397824813,0.013,0.082,2.79009698523378e-13
"Hnrnpab",1.35965805988974e-17,-0.224000936762466,0.298,0.544,2.82659314070478e-13
"Fmnl3",1.39536783782521e-17,-0.358848448246397,0.139,0.31,2.90083019805484e-13
"Ubr5",1.40420498417877e-17,-0.356371986362113,0.077,0.209,2.91920174160925e-13
"Ctage5",1.41940707532259e-17,8.01647957375717,0.106,0,2.95080536888814e-13
"Ppp1r9b",1.42965572108936e-17,-0.636025401571935,0.059,0.176,2.97211127857268e-13
"Setd1b",1.43544102107581e-17,-0.501716147206405,0.056,0.171,2.9841383387145e-13
"Ammecr1",1.43774988597818e-17,-2.89198042876009,0.003,0.052,2.98893823796004e-13
"Peak1",1.44724288758414e-17,-1.00294387057847,0.043,0.144,3.00867323899867e-13
"Gtpbp1",1.45294782040993e-17,-1.35379736436144,0.017,0.09,3.02053322385019e-13
"Gng11",1.45560465036846e-17,0.529623071578961,0.874,0.948,3.02605650765099e-13
"Fam57a",1.47150856169369e-17,-2.90682276850886,0.003,0.052,3.05911914890501e-13
"Enpp4",1.4946180059468e-17,-0.54495684170561,0.105,0.252,3.1071613725628e-13
"Thap3",1.5552795400048e-17,-0.232565833456029,0.121,0.282,3.23327063571598e-13
"9930021J03Rik",1.56091585452597e-17,-0.888249854415866,0.056,0.169,3.24498796997404e-13
"Diaph1",1.56971343418425e-17,-0.657519968954641,0.062,0.182,3.26327725832563e-13
"Tmem131",1.61079175705654e-17,-0.574880775483231,0.057,0.172,3.34867498374485e-13
"Atxn2l",1.62578592662342e-17,-0.742390566453086,0.056,0.169,3.37984636285744e-13
"Aph1a",1.63958523944144e-17,-0.171841282690909,0.198,0.407,3.40853375427481e-13
"Fkrp",1.66905832338267e-17,-0.795617204273287,0.035,0.13,3.46980534848024e-13
"Srsf11",1.69918462209773e-17,-0.217216920894373,0.3,0.547,3.53243491087896e-13
"Prr14",1.7920461226224e-17,-0.695650271813049,0.048,0.155,3.7254846843197e-13
"Exoc6",1.89518889951265e-17,-0.410735378330984,0.06,0.179,3.93990820319685e-13
"Nsun3",1.91592016098594e-17,-5.80859827587988,0.001,0.041,3.98300642267368e-13
"Ptpn18",1.95039968059344e-17,-1.18027388124164,0.046,0.15,4.05468589598571e-13
"Fbxl12",1.9608721666873e-17,-0.641747572031711,0.04,0.141,4.07645714732624e-13
"Cep104",1.99243510119606e-17,-0.834312520511397,0.019,0.097,4.14207333187648e-13
"Rrp15",2.02651394349679e-17,-0.356308277363674,0.093,0.234,4.21291983713548e-13
"Tada2b",2.0306981448778e-17,-1.55555535970768,0.023,0.104,4.22161837338646e-13
"Tal1",2.05561302743868e-17,-0.977098258482498,0.049,0.155,4.27341392274227e-13
"Ncoa2",2.11281378901437e-17,-1.27758079979866,0.027,0.112,4.39232858598197e-13
"Dscr3",2.12768916001929e-17,7.87566515705396,0.105,0,4.4232529947641e-13
"0610040B10Rik",2.13724788118169e-17,-2.84309348312683,0.004,0.055,4.44312462018861e-13
"Cdc34",2.19028894854918e-17,-0.886767633152915,0.065,0.184,4.5533916951389e-13
"Ryk",2.19710475322608e-17,-0.120934896107056,0.098,0.242,4.5675610714817e-13
"Sec61a1",2.24246174658471e-17,-0.358377931778794,0.112,0.266,4.66185372497495e-13
"Tbc1d10b",2.28479358711272e-17,-0.760378834955164,0.043,0.144,4.74985738824864e-13
"Suco",2.29471791010481e-17,-1.00624086503749,0.033,0.125,4.7704890633169e-13
"Acbd5",2.31645641758992e-17,-0.263613521427997,0.132,0.299,4.81568124652769e-13
"Scaf11",2.37335225550451e-17,-0.317868530040944,0.167,0.351,4.93396200396832e-13
"Syne2",2.3969442542728e-17,-0.593945459814282,0.07,0.195,4.98300741020772e-13
"Dgkb",2.46259320682287e-17,-2.49653124372367,0.004,0.055,5.11948501766406e-13
"Eps15",2.49229400708999e-17,-0.532489129330074,0.094,0.234,5.18123001133938e-13
"Nav2",2.52696567746634e-17,-1.24843354828555,0.012,0.078,5.25330894688477e-13
"Thrsp",2.52891101605211e-17,-0.365726799131157,0.044,0.147,5.25735311127073e-13
"Foxo1",2.58131175836817e-17,-0.252639986925072,0.156,0.335,5.3662890144716e-13
"Nfx1",2.59051012230188e-17,-0.658175463243056,0.069,0.191,5.38541149325339e-13
"Slc39a10",2.60221941033442e-17,-0.299063726053772,0.471,0.734,5.40975393214423e-13
"Trim5",2.61132208593507e-17,-1.76134249137807,0.011,0.074,5.42867748445041e-13
"Khsrp",2.6488740994579e-17,-1.19411923653902,0.015,0.085,5.50674436536303e-13
"Zmynd11",2.69673975334825e-17,-0.155308825127185,0.202,0.407,5.60625227323568e-13
"Calr3",2.72480516864154e-17,-4.05079593289486,0.002,0.047,5.6645974650889e-13
"Prkx",2.72583455682716e-17,-0.656876741854305,0.055,0.166,5.66673746018798e-13
"Mgat5",2.74531913422969e-17,-2.41061058927847,0.005,0.057,5.70724394815011e-13
"Zfp512",2.81623774808886e-17,-0.975988809053895,0.033,0.125,5.85467665450192e-13
"Tax1bp1",2.85894054301185e-17,-0.210916915479159,0.393,0.677,5.94345149486733e-13
"Dennd6a",2.86707855441374e-17,-0.439749406898204,0.058,0.174,5.96036960677072e-13
"Med4",2.8920276676713e-17,-0.367726009358851,0.126,0.286,6.01223631832188e-13
"Rpl4",2.92734908321933e-17,0.753243744255088,0.726,0.834,6.08566600910467e-13
"Mfhas1",2.93636122283664e-17,-0.179336870173007,0.146,0.321,6.10440134615508e-13
"Cpne8",3.00576238626275e-17,-0.537158359677766,0.13,0.288,6.24867942480164e-13
"Ncoa1",3.01006434889495e-17,-0.572338190666866,0.083,0.215,6.25762277491771e-13
"Pusl1",3.09920673223496e-17,-0.734231542277882,0.04,0.139,6.44294087564325e-13
"Dnase1l1",3.11191306535321e-17,-0.913516097531385,0.041,0.141,6.46935607156279e-13
"Pan3",3.17986278612647e-17,-0.289943892448535,0.078,0.209,6.61061674607832e-13
"Morc3",3.199125376534e-17,-0.655619774404227,0.069,0.191,6.65066174527653e-13
"Atr",3.21118628982086e-17,-2.90693626415173,0.006,0.062,6.67573517790858e-13
"Wiz",3.29182474096448e-17,-1.06465474364544,0.024,0.106,6.84337445399106e-13
"Rps28",3.30925276703958e-17,-0.252323426614204,0.776,0.984,6.87960557739859e-13
"Trim65",3.31773926862228e-17,-2.37998580440131,0.009,0.068,6.89724816553887e-13
"Prdx6",3.32112820871669e-17,-0.107338735889488,0.274,0.513,6.90429343310113e-13
"Plpp3",3.42081707969205e-17,-1.15535371360349,0.137,0.297,7.1115366269718e-13
"Sh2d3c",3.51115541594198e-17,-0.50563484699953,0.086,0.222,7.29934099420178e-13
"Zdhhc5",3.51457953257202e-17,-1.31162543941215,0.033,0.123,7.30645939026397e-13
"Smg1",3.52809790831073e-17,-0.849219655154315,0.052,0.161,7.33456274158718e-13
"Setd1a",3.60122060508037e-17,-1.31344051500953,0.022,0.101,7.48657751590157e-13
"Gm20342",3.60637441143934e-17,-7.00622642201145,0,0.038,7.49729176394125e-13
"Flvcr1",3.60637441143934e-17,-7.40051226202374,0,0.038,7.49729176394125e-13
"Gm43672",3.60637441143934e-17,-6.77084869755237,0,0.038,7.49729176394125e-13
"A530041M06Rik",3.60637441143934e-17,-7.25397943843548,0,0.038,7.49729176394125e-13
"4930555A03Rik",3.60637441143934e-17,-7.07026847510406,0,0.038,7.49729176394125e-13
"D830050J10Rik",3.60637441143934e-17,-6.84905090977606,0,0.038,7.49729176394125e-13
"C030014I23Rik",3.60637441143934e-17,-7.28641936855171,0,0.038,7.49729176394125e-13
"Gm15270",3.60637441143934e-17,-7.00019109832457,0,0.038,7.49729176394125e-13
"A530017D24Rik",3.60637441143934e-17,-7.01013011514929,0,0.038,7.49729176394125e-13
"9530018F02Rik",3.60637441143934e-17,-7.19392272851433,0,0.038,7.49729176394125e-13
"Gm36028",3.60637441143934e-17,-6.87367960396125,0,0.038,7.49729176394125e-13
"Qtrt2",3.60637441143934e-17,-6.8652386364885,0,0.038,7.49729176394125e-13
"BC002059",3.60637441143934e-17,-6.91038108158273,0,0.038,7.49729176394125e-13
"Gm9993",3.60637441143934e-17,-6.6780157371737,0,0.038,7.49729176394125e-13
"4833408A19Rik",3.60637441143934e-17,-6.98800592985292,0,0.038,7.49729176394125e-13
"Gm14966",3.60637441143934e-17,-6.86504627242393,0,0.038,7.49729176394125e-13
"Nhs",3.60637441143934e-17,-6.73826635215495,0,0.038,7.49729176394125e-13
"Sik2",3.75485253865865e-17,-2.24654248824822,0.006,0.062,7.80596294261746e-13
"Ctnnb1",3.77127255881935e-17,-0.277175000068489,0.6,0.867,7.84009852252954e-13
"Eea1",3.91028226954921e-17,-0.395676574458401,0.098,0.241,8.12908581016585e-13
"Cltc",3.91885315983977e-17,-0.17512046962602,0.278,0.521,8.14690383399091e-13
"Agpat5",3.97770362749149e-17,-0.28120706069524,0.098,0.241,8.26924807119205e-13
